CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
524480456,09/28/2016,11:30:00,09/28/2016,13:45:00,09/28/2016,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,,,,985446,205223,40.729974549,-73.99568619,"(40.729974549, -73.99568619)"
174997462,09/28/2016,11:27:00,,,09/28/2016,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,983935,207371,40.735870357,-74.001138092,"(40.735870357, -74.001138092)"
693815050,09/28/2016,11:25:00,09/28/2016,11:29:00,09/28/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,,STREET,,,977126,165940,40.622148781,-74.025663843,"(40.622148781, -74.025663843)"
939419683,09/28/2016,11:20:00,09/28/2016,11:55:00,09/28/2016,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1021156,251846,40.857865019,-73.866585736,"(40.857865019, -73.866585736)"
947071974,09/28/2016,11:20:00,09/28/2016,12:30:00,09/28/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,47,INSIDE,RESIDENCE - PUBLIC HOUSING,,GUN HILL,1021458,258089,40.874998873,-73.865459341,"(40.874998873, -73.865459341)"
564692021,09/28/2016,11:15:00,09/28/2016,11:30:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1004322,190938,40.69074293,-73.927622769,"(40.69074293, -73.927622769)"
287512138,09/28/2016,11:10:00,,,09/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE - APT. HOUSE,,,1019646,240708,40.827300675,-73.872103186,"(40.827300675, -73.872103186)"
240563326,09/28/2016,11:06:00,,,09/28/2016,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000634,244606,40.83805529,-73.940790714,"(40.83805529, -73.940790714)"
345041925,09/28/2016,11:05:00,,,09/28/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,CHAIN STORE,,,1027573,256562,40.870779837,-73.843357749,"(40.870779837, -73.843357749)"
639031202,09/28/2016,11:00:00,09/28/2016,11:30:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,997244,190273,40.688930879,-73.953146976,"(40.688930879, -73.953146976)"
219810007,09/28/2016,11:00:00,09/28/2016,11:30:00,09/28/2016,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1002912,247450,40.845856718,-73.932550255,"(40.845856718, -73.932550255)"
383307962,09/28/2016,11:00:00,09/28/2016,11:15:00,09/28/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,PUBLIC SCHOOL,,,1008711,259030,40.877626157,-73.911548329,"(40.877626157, -73.911548329)"
468512416,09/28/2016,11:00:00,09/28/2016,11:00:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,OTHER HOUSE OF WORSHIP,,,999180,183895,40.671421662,-73.946180173,"(40.671421662, -73.946180173)"
151951830,09/28/2016,11:00:00,09/28/2016,11:02:00,09/28/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,DRUG STORE,,,958220,152419,40.585001026,-74.093715769,"(40.585001026, -74.093715769)"
975350722,09/28/2016,11:00:00,09/28/2016,12:00:00,09/28/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,OTHER,,,998473,152622,40.585585034,-73.948794739,"(40.585585034, -73.948794739)"
216596575,09/28/2016,11:00:00,09/28/2016,13:10:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1006249,237448,40.818396427,-73.920521939,"(40.818396427, -73.920521939)"
925058329,09/28/2016,11:00:00,09/28/2016,11:05:00,09/28/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC SCHOOL,,,1009970,234606,40.810585884,-73.907089351,"(40.810585884, -73.907089351)"
923075907,09/28/2016,11:00:00,09/28/2016,11:25:00,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. TRANSIT POLICE,BROOKLYN,90,,TRANSIT - NYC SUBWAY,,,1000930,197100,40.707663223,-73.939838894,"(40.707663223, -73.939838894)"
349027688,09/28/2016,11:00:00,09/28/2016,11:10:00,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,992170,168606,40.62946572,-73.971468523,"(40.62946572, -73.971468523)"
372066648,09/28/2016,11:00:00,09/28/2016,13:50:00,09/28/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1003178,242520,40.832324737,-73.931602749,"(40.832324737, -73.931602749)"
513810140,09/28/2016,11:00:00,09/28/2016,11:30:00,09/28/2016,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,999764,175820,40.649256563,-73.944093485,"(40.649256563, -73.944093485)"
554493443,09/28/2016,10:50:00,09/28/2016,10:52:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1006778,210039,40.743164671,-73.918702632,"(40.743164671, -73.918702632)"
704562059,09/28/2016,10:49:00,09/28/2016,11:00:00,09/28/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,,STREET,,,984912,203704,40.72580532,-73.997613051,"(40.72580532, -73.997613051)"
462689206,09/28/2016,10:45:00,09/28/2016,10:52:00,09/28/2016,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1026773,256452,40.870481811,-73.846251015,"(40.870481811, -73.846251015)"
958540206,09/28/2016,10:45:00,09/28/2016,11:15:00,09/28/2016,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE-HOUSE,,,,,,,
260061642,09/28/2016,10:45:00,09/28/2016,10:47:00,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,DOCTOR/DENTIST OFFICE,,,981124,170834,40.635584096,-74.011264331,"(40.635584096, -74.011264331)"
319568263,09/28/2016,10:40:00,09/28/2016,10:40:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,995147,197748,40.709450841,-73.960696358,"(40.709450841, -73.960696358)"
213615376,09/28/2016,10:40:00,09/28/2016,,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,OTHER,,,1004182,241202,40.828704996,-73.927978585,"(40.828704996, -73.927978585)"
895526750,09/28/2016,10:39:00,09/28/2016,11:50:00,09/28/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,COMMERCIAL BUILDING,,,1028857,246461,40.84304926,-73.838782395,"(40.84304926, -73.838782395)"
986401188,09/28/2016,10:35:00,09/28/2016,12:30:00,09/28/2016,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,REAR OF,RESIDENCE-HOUSE,,,1007429,242202,40.831441785,-73.916242333,"(40.831441785, -73.916242333)"
568440716,09/28/2016,10:30:00,09/28/2016,10:35:00,09/28/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,FRONT OF,RESIDENCE - APT. HOUSE,,,1000065,201225,40.718986953,-73.942949145,"(40.718986953, -73.942949145)"
763640137,09/28/2016,10:30:00,09/28/2016,10:40:00,09/28/2016,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,CHAIN STORE,,,1037505,226008,40.786863703,-73.807689085,"(40.786863703, -73.807689085)"
379412441,09/28/2016,10:30:00,09/28/2016,13:00:00,09/28/2016,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1009496,262265,40.886503011,-73.908697509,"(40.886503011, -73.908697509)"
934634297,09/28/2016,10:30:00,09/28/2016,19:30:00,09/28/2016,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,RESIDENCE - APT. HOUSE,,,987196,189314,40.686307691,-73.989379017,"(40.686307691, -73.989379017)"
148172176,09/28/2016,10:30:00,09/28/2016,10:45:00,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,RESIDENCE-HOUSE,,,1033627,189217,40.685904215,-73.82196315,"(40.685904215, -73.82196315)"
775884598,09/28/2016,10:25:00,09/28/2016,10:40:00,09/28/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1054261,181248,40.663892032,-73.747646411,"(40.663892032, -73.747646411)"
557004059,09/28/2016,10:25:00,09/28/2016,10:30:00,09/28/2016,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,PARK/PLAYGROUND,KISSENA PARK,,1034979,211556,40.747211647,-73.816919924,"(40.747211647, -73.816919924)"
947502032,09/28/2016,10:25:00,09/28/2016,10:35:00,09/28/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,STREET,,,996040,194184,40.699667355,-73.957481579,"(40.699667355, -73.957481579)"
156398495,09/28/2016,10:20:00,09/28/2016,10:30:00,09/28/2016,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
683769863,09/28/2016,10:20:00,09/28/2016,10:30:00,09/28/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1019212,259942,40.880093962,-73.873571074,"(40.880093962, -73.873571074)"
668095296,09/28/2016,10:18:00,09/28/2016,11:18:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,RESIDENCE-HOUSE,,,1050590,200003,40.715398275,-73.760693803,"(40.715398275, -73.760693803)"
998308217,09/28/2016,10:17:00,09/28/2016,12:47:00,09/28/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1010465,191215,40.691487168,-73.905470339,"(40.691487168, -73.905470339)"
926246883,09/28/2016,10:15:00,09/28/2016,10:20:00,09/28/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,PUBLIC SCHOOL,,,1001001,198765,40.71223312,-73.939578665,"(40.71223312, -73.939578665)"
614220176,09/28/2016,10:15:00,09/28/2016,10:25:00,09/28/2016,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,44,,TRANSIT - NYC SUBWAY,,,1004749,240880,40.827819901,-73.925930756,"(40.827819901, -73.925930756)"
244784874,09/28/2016,10:15:00,09/28/2016,10:30:00,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,SMALL MERCHANT,,,1014971,170329,40.63414526,-73.889316913,"(40.63414526, -73.889316913)"
924814439,09/28/2016,10:15:00,09/28/2016,10:30:00,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1016052,183938,40.671495159,-73.885358019,"(40.671495159, -73.885358019)"
201120755,09/28/2016,10:15:00,09/28/2016,13:50:00,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,LA GUARDIA,987772,198995,40.712879569,-73.987297065,"(40.712879569, -73.987297065)"
719831963,09/28/2016,10:13:00,,,09/28/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1020316,183939,40.67148156,-73.869986689,"(40.67148156, -73.869986689)"
616046860,09/28/2016,10:11:00,09/28/2016,11:04:00,09/28/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,COMMERCIAL BUILDING,,,1013702,237626,40.818863283,-73.893594464,"(40.818863283, -73.893594464)"
372311863,09/28/2016,10:10:00,09/28/2016,10:10:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,QUEENS,108,,TRANSIT - NYC SUBWAY,,,1011020,210932,40.745603909,-73.903390603,"(40.745603909, -73.903390603)"
715673751,09/28/2016,10:10:00,09/28/2016,10:20:00,09/28/2016,352,CRIMINAL TRESPASS,203,"TRESPASS 3, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE-HOUSE,,,1011100,235621,40.813368414,-73.90300323,"(40.813368414, -73.90300323)"
265220937,09/28/2016,10:10:00,,,09/28/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,,STREET,,,1006632,249940,40.852682385,-73.919096529,"(40.852682385, -73.919096529)"
644475648,09/28/2016,10:03:00,09/28/2016,10:08:00,09/28/2016,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,CHAIN STORE,,,1027457,259456,40.878723532,-73.843758509,"(40.878723532, -73.843758509)"
307484370,09/28/2016,10:00:00,09/28/2016,10:06:00,09/28/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,REAR OF,PUBLIC BUILDING,,,996769,182434,40.667415281,-73.954874317,"(40.667415281, -73.954874317)"
620416029,09/28/2016,10:00:00,09/28/2016,10:15:00,09/28/2016,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,995039,192126,40.694019899,-73.961094915,"(40.694019899, -73.961094915)"
456719701,09/28/2016,10:00:00,09/28/2016,10:10:00,09/28/2016,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,FRONT OF,STREET,,,987490,210445,40.744307138,-73.98830877,"(40.744307138, -73.98830877)"
735616316,09/28/2016,10:00:00,09/28/2016,17:00:00,09/28/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1029547,189582,40.686927876,-73.836671887,"(40.686927876, -73.836671887)"
238918114,09/28/2016,10:00:00,09/28/2016,14:30:00,09/28/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,1029771,260249,40.880888437,-73.835385369,"(40.880888437, -73.835385369)"
492115995,09/28/2016,10:00:00,09/28/2016,13:00:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BAYSIDE-OCEAN BAY APTS,1044591,156201,40.595214685,-73.782725754,"(40.595214685, -73.782725754)"
187311268,09/28/2016,10:00:00,,,09/28/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,1007346,210311,40.743909778,-73.916651906,"(40.743909778, -73.916651906)"
348105681,09/28/2016,10:00:00,,,09/28/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,997178,182894,40.668677291,-73.953399116,"(40.668677291, -73.953399116)"
283553612,09/28/2016,10:00:00,09/28/2016,11:00:00,09/28/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1033119,196310,40.705375638,-73.823743377,"(40.705375638, -73.823743377)"
124544925,09/28/2016,10:00:00,09/28/2016,11:00:00,09/28/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1033119,196310,40.705375638,-73.823743377,"(40.705375638, -73.823743377)"
767549632,09/28/2016,10:00:00,09/28/2016,10:30:00,09/28/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE - APT. HOUSE,,,1015848,171584,40.637586881,-73.8861513,"(40.637586881, -73.8861513)"
513717783,09/28/2016,10:00:00,09/28/2016,14:00:00,09/28/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,STREET,,,999466,195587,40.703513033,-73.945122766,"(40.703513033, -73.945122766)"
978141259,09/28/2016,10:00:00,09/28/2016,21:30:00,09/28/2016,365,ADMINISTRATIVE CODE,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1001826,176622,40.651454027,-73.936660548,"(40.651454027, -73.936660548)"
664567722,09/28/2016,09:50:00,09/28/2016,10:15:00,09/28/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,32,,TRANSIT - NYC SUBWAY,,,1000622,235883,40.814113161,-73.940855365,"(40.814113161, -73.940855365)"
154478925,09/28/2016,09:50:00,09/28/2016,10:00:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1012794,267780,40.901629874,-73.896746559,"(40.901629874, -73.896746559)"
913425358,09/28/2016,09:50:00,09/28/2016,10:15:00,09/28/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1053390,194376,40.699932111,-73.750651221,"(40.699932111, -73.750651221)"
750256921,09/28/2016,09:50:00,09/28/2016,09:51:00,09/28/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,DRUG STORE,,,1005779,255288,40.867363156,-73.922162716,"(40.867363156, -73.922162716)"
658047813,09/28/2016,09:45:00,09/28/2016,09:54:00,09/28/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,CHAIN STORE,,,1007058,182890,40.668646373,-73.917784125,"(40.668646373, -73.917784125)"
753817718,09/28/2016,09:45:00,,,09/28/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,975981,163109,40.614377278,-74.029784947,"(40.614377278, -74.029784947)"
916380580,09/28/2016,09:42:00,09/28/2016,09:52:00,09/28/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,PARK/PLAYGROUND,FORT TRYON PARK,,1002162,249364,40.851111636,-73.935255912,"(40.851111636, -73.935255912)"
349321685,09/28/2016,09:40:00,,,09/28/2016,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,,PARK/PLAYGROUND,,,982441,212359,40.749560995,-74.006530375,"(40.749560995, -74.006530375)"
438995811,09/28/2016,09:30:00,09/28/2016,09:35:00,09/28/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,STREET,,,999378,230483,40.799293869,-73.945361652,"(40.799293869, -73.945361652)"
253040404,09/28/2016,09:25:00,09/28/2016,09:32:00,09/28/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,QUEENS,106,,TRANSIT - NYC SUBWAY,,,1023693,186852,40.679462679,-73.857795875,"(40.679462679, -73.857795875)"
293256806,09/28/2016,09:24:00,,,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,FRONT OF,RESIDENCE - PUBLIC HOUSING,,SAINT MARY'S PARK,1009769,236748,40.816465657,-73.907807308,"(40.816465657, -73.907807308)"
233018871,09/28/2016,09:20:00,,,09/28/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1010281,237614,40.818841089,-73.905954215,"(40.818841089, -73.905954215)"
357422365,09/28/2016,09:19:00,09/28/2016,09:25:00,09/28/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,947480,170734,40.635233846,-74.132482058,"(40.635233846, -74.132482058)"
405907228,09/28/2016,09:15:00,09/28/2016,09:40:00,09/28/2016,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001827,245200,40.839683353,-73.936477732,"(40.839683353, -73.936477732)"
310793749,09/28/2016,09:15:00,,,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE - APT. HOUSE,,,1016472,172280,40.639495003,-73.883899658,"(40.639495003, -73.883899658)"
629735640,09/26/2016,21:05:00,,,09/28/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,,,,988674,209054,40.740488676,-73.984036806,"(40.740488676, -73.984036806)"
